Geometry,Freq (Hz),Range,Time Slot (s),channel,ISI,
VL,0.6,1,0.06,Rx2,0.0525693,
VL,0.6,1,0.06,Rx2,0.00489139,
VL,0.6,1,0.06,Rx2,0.0310939,
VL,0.6,1,0.06,Rx2,0.0134895,
VL,0.6,1,0.06,Rx2,0.0737705,
VL,0.6,1,0.06,Rx2,0.01361,
VL,0.6,1,0.06,Rx2,0.00577347,
VL,0.6,1,0.06,Rx2,0.146054,
VL,0.6,1,0.06,Rx2,0.0174444,
VL,0.6,1,0.06,Rx2,0.0106481,
VL,0.6,1,0.06,Rx2,0.071322,
VL,0.6,1,0.06,Rx2,0.0144232,
VL,0.6,1,0.06,Rx2,0.0227895,
VL,0.6,1,0.06,Rx2,0.0102531,
VL,0.6,1,0.06,Rx2,0.0182137,
VL,0.6,1,0.06,Rx2,0.0154007,
VL,0.6,1,0.06,Rx2,0.00761835,
VL,0.6,1,0.06,Rx2,0.00960298,
VL,0.6,1,0.06,Rx2,0.0159964,
VL,0.6,1,0.06,Rx2,0.0526489,
VL,0.6,1,0.06,Rx2,0.0711258,
VL,0.6,1,0.06,Rx2,0.100708,
VL,0.6,1,0.06,Rx2,0.105654,
VL,0.6,1,0.06,Rx2,0.141994,
VL,0.6,1,0.06,Rx2,0.0130968,
VL,0.6,1,0.06,Rx2,0.0167507,
VL,0.6,1,0.06,Rx2,0.0291288,
VL,0.6,1,0.06,Rx2,0.0192499,
VL,0.6,1,0.06,Rx2,0.0359034,
VL,0.6,1,0.06,Rx2,0.000299588,
VL,0.6,1,0.06,Rx2,0.0293663,
VL,0.6,1,0.06,Rx2,0.23394,
VL,0.6,1,0.06,Rx2,0.117672,
VL,0.6,1,0.06,Rx2,0.1645,
VL,0.6,1,0.06,Rx2,0.0447234,
VL,0.6,1,0.06,Rx2,0.130028,
VL,0.6,1,0.06,Rx2,0.00127879,
VL,0.6,1,0.06,Rx2,0.121031,
VL,0.6,1,0.06,Rx2,0.0573484,
VL,0.6,1,0.06,Rx2,0.0165665,
VL,0.6,1,0.06,Rx2,0.0412527,
VL,0.6,1,0.06,Rx2,0.00969334,
VL,0.6,1,0.06,Rx2,0.0686995,
VL,0.6,1,0.06,Rx2,0.0390896,
VL,0.6,1,0.06,Rx2,0.0365601,
VL,0.6,1,0.06,Rx2,0.107814,
VL,0.6,1,0.06,Rx2,0.0143472,
VL,0.6,1,0.06,Rx2,0.136629,
VL,0.6,1,0.06,Rx2,0.0248401,
VL,0.6,1,0.06,Rx2,0.131714,
VL,0.6,1,0.06,Rx2,0.00769039,
VL,0.6,1,0.06,Rx2,0.00283087,
VL,0.6,1,0.06,Rx2,0.0187368,
VL,0.6,1,0.06,Rx2,0.0365533,
VL,0.6,1,0.06,Rx2,0.0644594,
VL,0.6,1,0.06,Rx2,0.0156774,
VL,0.6,1,0.06,Rx2,0.0703363,
VL,0.6,1,0.06,Rx2,0.0738823,
VL,0.6,1,0.06,Rx2,0.0111055,
VL,0.6,1,0.06,Rx2,0.0593328,
VL,0.6,1,0.06,Rx2,0.0566783,
VL,0.6,1,0.06,Rx2,0.0159406,
VL,0.6,1,0.06,Rx2,0.024069,
VL,0.6,1,0.06,Rx2,0.0309229,
VL,0.6,1,0.06,Rx2,0.0102496,
VL,0.6,1,0.06,Rx2,0.133919,
VL,0.6,1,0.06,Rx2,0.0057959,
VL,0.6,1,0.06,Rx2,0.0923725,
VL,0.6,1,0.06,Rx2,0.0600224,
VL,0.6,1,0.06,Rx2,0.0325469,
VL,0.6,1,0.06,Rx2,0.087239,
VL,0.6,1,0.06,Rx2,0.11918,
VL,0.6,1,0.06,Rx2,0.142189,
VL,0.6,1,0.06,Rx2,0.00462711,
VL,0.6,1,0.06,Rx2,0.0377908,
VL,0.6,1,0.06,Rx2,0.0281212,
VL,0.6,1,0.06,Rx2,0.0506042,
VL,0.6,1,0.06,Rx2,0.0626576,
VL,0.6,1,0.06,Rx2,0.0333677,
VL,0.6,1,0.06,Rx2,0.0376616,
VL,0.6,1,0.06,Rx2,0.00929754,
VL,0.6,1,0.06,Rx2,0.0436969,
VL,0.6,1,0.06,Rx2,0.0491202,
VL,0.6,1,0.06,Rx2,0.0231877,
VL,0.6,1,0.06,Rx2,0.031987,
VL,0.6,1,0.06,Rx2,0.108723,
VL,0.6,1,0.06,Rx2,0.0430595,
VL,0.6,1,0.06,Rx2,0.0510244,
VL,0.6,1,0.06,Rx2,0.0560139,
VL,0.6,1,0.06,Rx2,0.0560335,
VL,0.6,1,0.06,Rx2,0.0939474,
VL,0.6,1,0.06,Rx2,0.00848803,
VL,0.6,1,0.06,Rx2,0.132014,
VL,0.6,1,0.06,Rx2,0.0523298,
VL,0.6,1,0.06,Rx2,0.189913,
VL,0.6,1,0.06,Rx2,0.0633432,
VL,0.6,1,0.06,Rx2,0.0600965,
VL,0.6,1,0.06,Rx2,0.0248707,
VL,0.6,1,0.06,Rx2,0.102322,
VL,0.6,1,0.06,Rx2,0.0175237,
VL,0.6,1,0.06,Rx2,0.0366281,
VL,0.6,1,0.06,Rx2,0.01242,
VL,0.6,1,0.06,Rx2,0.0253471,
VL,0.6,1,0.06,Rx2,0.0729922,
VL,0.6,1,0.06,Rx2,0.0268537,
VL,0.6,1,0.06,Rx2,0.133153,
VL,0.6,1,0.06,Rx2,0.0364773,
VL,0.6,1,0.06,Rx2,0.170494,
VL,0.6,1,0.06,Rx2,0.0198872,
VL,0.6,1,0.06,Rx2,0.133736,
VL,0.6,1,0.06,Rx2,0.0525171,
VL,0.6,1,0.06,Rx2,0.0375127,
VL,0.6,1,0.06,Rx2,0.0425148,
VL,0.6,1,0.06,Rx2,0.05725,
VL,0.6,1,0.06,Rx2,0.064059,
VL,0.6,1,0.06,Rx2,0.107231,
VL,0.6,1,0.06,Rx2,0.0460581,
VL,0.6,1,0.06,Rx2,0.208576,
VL,0.6,1,0.06,Rx2,0.183522,
VL,0.6,1,0.06,Rx2,0.0654259,
VL,0.6,1,0.06,Rx2,0.0428501,
VL,0.6,1,0.06,Rx2,0.0417922,
VL,0.6,1,0.06,Rx2,0.00926059,
VL,0.6,1,0.06,Rx2,0.0310749,
VL,0.6,1,0.06,Rx2,0.0210629,
VL,0.6,1,0.06,Rx2,0.193157,
VL,0.6,1,0.06,Rx2,0.0438056,
VL,0.6,1,0.06,Rx2,0.0298783,
VL,0.6,1,0.06,Rx2,0.005129,
VL,0.6,1,0.06,Rx2,0.0160791,
VL,0.6,1,0.06,Rx2,0.0199414,
VL,0.6,1,0.06,Rx2,0.0261469,
VL,0.6,1,0.06,Rx2,0.0958972,
VL,0.6,1,0.06,Rx2,0.0509296,
VL,0.6,1,0.06,Rx2,0.212076,
VL,0.6,1,0.06,Rx2,0.0291832,
VL,0.6,1,0.06,Rx2,0.00538981,
VL,0.6,1,0.06,Rx2,0.134945,
VL,0.6,1,0.06,Rx2,0.0690746,
VL,0.6,1,0.06,Rx2,0.0781565,
VL,0.6,1,0.06,Rx2,0.00051755,
VL,0.6,1,0.06,Rx2,0.0522408,
VL,0.6,1,0.06,Rx2,0.0108473,
VL,0.6,1,0.06,Rx2,0.000199736,
VL,0.6,1,0.06,Rx2,0.0178324,
VL,0.6,1,0.06,Rx2,0.0535931,
VL,0.6,1,0.06,Rx2,0.0392953,
VL,0.6,1,0.06,Rx2,0.0908571,
VL,0.6,1,0.06,Rx2,0.0091347,
VL,0.6,1,0.06,Rx2,0.0578239,
VL,0.6,1,0.06,Rx2,0.0752594,
VL,0.6,1,0.06,Rx2,0.0284811,
VL,0.6,1,0.06,Rx2,0.0111795,
VL,0.6,1,0.06,Rx2,0.00412942,
VL,0.6,1,0.06,Rx2,0.070694,
VL,0.6,1,0.06,Rx2,0.0196576,
VL,0.6,1,0.06,Rx2,0.120355,
VL,0.6,1,0.06,Rx2,0.257285,
VL,0.6,1,0.06,Rx2,0.0124654,
VL,0.6,1,0.06,Rx2,0.0168365,
VL,0.6,1,0.06,Rx2,0.0318072,
VL,0.6,1,0.06,Rx2,0.00119996,
VL,0.6,1,0.06,Rx2,0.0804295,
VL,0.6,1,0.06,Rx2,0.0313398,
VL,0.6,1,0.06,Rx2,0.0326101,
VL,0.6,1,0.06,Rx2,0.095998,
VL,0.6,1,0.06,Rx2,0.0289959,
VL,0.6,1,0.06,Rx2,0.0579105,
VL,0.6,1,0.06,Rx2,0.0382199,
VL,0.6,1,0.06,Rx2,0.0676322,
VL,0.6,1,0.06,Rx2,0.0489836,
VL,0.6,1,0.06,Rx2,0.0862845,
VL,0.6,1,0.06,Rx2,0.03269,
VL,0.6,1,0.06,Rx2,0.0697675,
VL,0.6,1,0.06,Rx2,0.0119408,
VL,0.6,1,0.06,Rx2,0.107258,
VL,0.6,1,0.06,Rx2,0.130582,
VL,0.6,1,0.06,Rx2,0.137615,
VL,0.6,1,0.06,Rx2,0.0546675,
VL,0.6,1,0.06,Rx2,0.0218179,
VL,0.6,1,0.06,Rx2,0.0541312,
VL,0.6,1,0.06,Rx2,0.166192,
VL,0.6,1,0.06,Rx2,0.0898222,
VL,0.6,1,0.06,Rx2,0.103579,
VL,0.6,1,0.06,Rx2,0.0613222,
VL,0.6,1,0.06,Rx2,0.0503,
VL,0.6,1,0.06,Rx2,0.08673,
VL,0.6,1,0.06,Rx2,0.118927,
VL,0.6,1,0.06,Rx2,0.0294327,
VL,0.6,1,0.06,Rx2,0.0114943,
VL,0.6,1,0.06,Rx2,0.0488895,
VL,0.6,1,0.06,Rx2,0.10097,
VL,0.6,1,0.06,Rx2,0.0273929,
VL,0.6,1,0.06,Rx2,0.00637745,
VL,0.6,1,0.06,Rx2,0.150183,
VL,0.6,1,0.06,Rx2,0.0299635,
VL,0.6,1,0.06,Rx2,0.0347622,
VL,0.6,1,0.06,Rx2,0.00209554,
VL,0.6,1,0.06,Rx2,0.0109259,
VL,0.6,1,0.06,Rx2,0.0865481,
VL,0.6,1,0.06,Rx2,0.0839937,
VL,0.6,1,0.06,Rx2,0.0168953,
VL,0.6,1,0.06,Rx2,0.0940847,
VL,0.6,1,0.06,Rx2,0.0945491,
VL,0.6,1,0.06,Rx2,0.065889,
VL,0.6,1,0.06,Rx2,0.109854,
VL,0.6,1,0.06,Rx2,0.0423189,
VL,0.6,1,0.06,Rx2,0.0531238,
VL,0.6,1,0.06,Rx2,0.0229274,
VL,0.6,1,0.06,Rx2,0.140181,
VL,0.6,1,0.06,Rx2,0.0445341,
VL,0.6,1,0.06,Rx2,0.0490767,
VL,0.6,1,0.06,Rx2,0.18536,
VL,0.6,1,0.06,Rx2,0.0707952,
VL,0.6,1,0.06,Rx2,0.112342,
VL,0.6,1,0.06,Rx2,0.0775771,
VL,0.6,1,0.06,Rx2,0.0622964,
VL,0.6,1,0.06,Rx2,0.0918475,
VL,0.6,1,0.06,Rx2,0.156719,
VL,0.6,1,0.06,Rx2,0.0243574,
VL,0.6,1,0.06,Rx2,0.100643,
VL,0.6,1,0.06,Rx2,0.0493039,
VL,0.6,1,0.06,Rx2,0.0416081,
VL,0.6,1,0.06,Rx2,0.020639,
VL,0.6,1,0.06,Rx2,0.0683018,
VL,0.6,1,0.06,Rx2,0.00984827,
VL,0.6,1,0.06,Rx2,0.0360925,
VL,0.6,1,0.06,Rx2,0.0860229,
VL,0.6,1,0.06,Rx2,0.0237788,
VL,0.6,1,0.06,Rx2,0.161417,
VL,0.6,1,0.06,Rx2,0.0526688,
VL,0.6,1,0.06,Rx2,0.0250236,
VL,0.6,1,0.06,Rx2,0.0325426,
VL,0.6,1,0.06,Rx2,0.0270064,
VL,0.6,1,0.06,Rx2,0.0362111,
VL,0.6,1,0.06,Rx2,0.0607184,
VL,0.6,1,0.06,Rx2,0.0418464,
VL,0.6,1,0.06,Rx2,0.0244922,
VL,0.6,1,0.06,Rx2,0.00890113,
VL,0.6,1,0.06,Rx2,0.241383,
VL,0.6,1,0.06,Rx2,0.0189256,
VL,0.6,1,0.06,Rx2,0.0564887,
VL,0.6,1,0.06,Rx2,0.00605814,
VL,0.6,1,0.06,Rx2,0.0293213,
VL,0.6,1,0.06,Rx2,0.126806,
VL,0.6,1,0.06,Rx2,0.0100375,
VL,0.6,1,0.06,Rx2,0.15538,
VL,0.6,1,0.06,Rx2,0.0255915,
VL,0.6,1,0.06,Rx2,0.049029,
VL,0.6,1,0.06,Rx2,0.0749116,
VL,0.6,1,0.06,Rx2,0.467754,
VL,0.6,1,0.06,Rx2,0.0152416,
VL,0.6,1,0.06,Rx2,0.0158974,
VL,0.6,1,0.06,Rx2,0.0882175,
VL,0.6,1,0.06,Rx2,0.00182362,
VL,0.6,1,0.06,Rx2,0.0451418,
VL,0.6,1,0.06,Rx2,0.0217333,
VL,0.6,1,0.06,Rx2,0.0666529,
VL,0.6,1,0.06,Rx2,0.0120558,
VL,0.6,1,0.06,Rx2,0.0505382,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00353154,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0052888,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00141712,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0013497,
VL,0.6,1,0.06,Rx3,0.00597678,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.000769596,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0161965,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0187688,
VL,0.6,1,0.06,Rx3,0.00057659,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.000119301,
VL,0.6,1,0.06,Rx3,0.00836033,
VL,0.6,1,0.06,Rx3,0.0137889,
VL,0.6,1,0.06,Rx3,0.00127522,
VL,0.6,1,0.06,Rx3,0.00168176,
VL,0.6,1,0.06,Rx3,0.00405023,
VL,0.6,1,0.06,Rx3,0.00107097,
VL,0.6,1,0.06,Rx3,0.0360774,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00624456,
VL,0.6,1,0.06,Rx3,0.0031968,
VL,0.6,1,0.06,Rx3,0.00790152,
VL,0.6,1,0.06,Rx3,0.00504103,
VL,0.6,1,0.06,Rx3,0.00243498,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00809293,
VL,0.6,1,0.06,Rx3,0.0110232,
VL,0.6,1,0.06,Rx3,0.00970876,
VL,0.6,1,0.06,Rx3,0.00903548,
VL,0.6,1,0.06,Rx3,0.00610272,
VL,0.6,1,0.06,Rx3,0.00122755,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0368014,
VL,0.6,1,0.06,Rx3,0.00232973,
VL,0.6,1,0.06,Rx3,0.0249769,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00735955,
VL,0.6,1,0.06,Rx3,0.00121488,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00126015,
VL,0.6,1,0.06,Rx3,0.00526384,
VL,0.6,1,0.06,Rx3,0.0102612,
VL,0.6,1,0.06,Rx3,0.00253454,
VL,0.6,1,0.06,Rx3,0.00748688,
VL,0.6,1,0.06,Rx3,0.00779503,
VL,0.6,1,0.06,Rx3,0.00186916,
VL,0.6,1,0.06,Rx3,0.00135317,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00318613,
VL,0.6,1,0.06,Rx3,0.0170122,
VL,0.6,1,0.06,Rx3,0.00889435,
VL,0.6,1,0.06,Rx3,0.00100755,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00261866,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0080856,
VL,0.6,1,0.06,Rx3,0.00453145,
VL,0.6,1,0.06,Rx3,0.000498847,
VL,0.6,1,0.06,Rx3,0.00409056,
VL,0.6,1,0.06,Rx3,0.0268363,
VL,0.6,1,0.06,Rx3,0.00712821,
VL,0.6,1,0.06,Rx3,0.0156032,
VL,0.6,1,0.06,Rx3,0.019197,
VL,0.6,1,0.06,Rx3,0.00508936,
VL,0.6,1,0.06,Rx3,0.0492234,
VL,0.6,1,0.06,Rx3,0.0150842,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00285698,
VL,0.6,1,0.06,Rx3,9.17501e-05,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.000142878,
VL,0.6,1,0.06,Rx3,0.00425874,
VL,0.6,1,0.06,Rx3,0.00501694,
VL,0.6,1,0.06,Rx3,0.00459928,
VL,0.6,1,0.06,Rx3,0.0381853,
VL,0.6,1,0.06,Rx3,0.000172038,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0108041,
VL,0.6,1,0.06,Rx3,0.000558554,
VL,0.6,1,0.06,Rx3,0.00250781,
VL,0.6,1,0.06,Rx3,0.00451613,
VL,0.6,1,0.06,Rx3,0.0123182,
VL,0.6,1,0.06,Rx3,0.00174484,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.000619103,
VL,0.6,1,0.06,Rx3,0.0108647,
VL,0.6,1,0.06,Rx3,0.0066861,
VL,0.6,1,0.06,Rx3,0.00147135,
VL,0.6,1,0.06,Rx3,0.00192856,
VL,0.6,1,0.06,Rx3,0.00806065,
VL,0.6,1,0.06,Rx3,0.00399418,
VL,0.6,1,0.06,Rx3,0.000530182,
VL,0.6,1,0.06,Rx3,0.00167982,
VL,0.6,1,0.06,Rx3,0.00238673,
VL,0.6,1,0.06,Rx3,0.00940387,
VL,0.6,1,0.06,Rx3,0.000883259,
VL,0.6,1,0.06,Rx3,0.00164485,
VL,0.6,1,0.06,Rx3,0.00504212,
VL,0.6,1,0.06,Rx3,0.000200589,
VL,0.6,1,0.06,Rx3,0.00156202,
VL,0.6,1,0.06,Rx3,0.0317394,
VL,0.6,1,0.06,Rx3,0.0780647,
VL,0.6,1,0.06,Rx3,0.00074976,
VL,0.6,1,0.06,Rx3,0.00280431,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.010302,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0130427,
VL,0.6,1,0.06,Rx3,0.00199371,
VL,0.6,1,0.06,Rx3,0.00676903,
VL,0.6,1,0.06,Rx3,0.00176419,
VL,0.6,1,0.06,Rx3,0.004559,
VL,0.6,1,0.06,Rx3,0.00125403,
VL,0.6,1,0.06,Rx3,0.00074177,
VL,0.6,1,0.06,Rx3,0.0177678,
VL,0.6,1,0.06,Rx3,0.00392056,
VL,0.6,1,0.06,Rx3,0.00890944,
VL,0.6,1,0.06,Rx3,0.0169109,
VL,0.6,1,0.06,Rx3,0.011891,
VL,0.6,1,0.06,Rx3,0.0188314,
VL,0.6,1,0.06,Rx3,0.00140607,
VL,0.6,1,0.06,Rx3,0.00563576,
VL,0.6,1,0.06,Rx3,0.00259912,
VL,0.6,1,0.06,Rx3,0.0012714,
VL,0.6,1,0.06,Rx3,0.00439754,
VL,0.6,1,0.06,Rx3,0.0081135,
VL,0.6,1,0.06,Rx3,0.00815113,
VL,0.6,1,0.06,Rx3,0.0143964,
VL,0.6,1,0.06,Rx3,0.0107637,
VL,0.6,1,0.06,Rx3,0.00088056,
VL,0.6,1,0.06,Rx3,0.0212222,
VL,0.6,1,0.06,Rx3,0.00165698,
VL,0.6,1,0.06,Rx3,0.0104529,
VL,0.6,1,0.06,Rx3,0.0291616,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.000223496,
VL,0.6,1,0.06,Rx3,0.00223401,
VL,0.6,1,0.06,Rx3,0.00622807,
VL,0.6,1,0.06,Rx3,0.028709,
VL,0.6,1,0.06,Rx3,0.0117921,
VL,0.6,1,0.06,Rx3,0.0168963,
VL,0.6,1,0.06,Rx3,0.00323397,
VL,0.6,1,0.06,Rx3,0.00162515,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,4.74945e-05,
VL,0.6,1,0.06,Rx3,0.00101135,
VL,0.6,1,0.06,Rx3,0.0477442,
VL,0.6,1,0.06,Rx3,0.00142809,
VL,0.6,1,0.06,Rx3,0.0165215,
VL,0.6,1,0.06,Rx3,0.00772137,
VL,0.6,1,0.06,Rx3,0.00889235,
VL,0.6,1,0.06,Rx3,0.00149498,
VL,0.6,1,0.06,Rx3,0.0318805,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.005847,
VL,0.6,1,0.06,Rx3,0.00351968,
VL,0.6,1,0.06,Rx3,0.0466472,
VL,0.6,1,0.06,Rx3,0.00379752,
VL,0.6,1,0.06,Rx3,0.0134857,
VL,0.6,1,0.06,Rx3,0.00338257,
VL,0.6,1,0.06,Rx3,0.0151628,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00829642,
VL,0.6,1,0.06,Rx3,0.00350763,
VL,0.6,1,0.06,Rx3,0.000611088,
VL,0.6,1,0.06,Rx3,0.00648155,
VL,0.6,1,0.06,Rx3,0.0023926,
VL,0.6,1,0.06,Rx3,0.00601358,
VL,0.6,1,0.06,Rx3,0.00209975,
VL,0.6,1,0.06,Rx3,0.0139232,
VL,0.6,1,0.06,Rx3,0.000484421,
VL,0.6,1,0.06,Rx3,0.00408842,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0134986,
VL,0.6,1,0.06,Rx3,0.00979461,
VL,0.6,1,0.06,Rx3,0.0316248,
VL,0.6,1,0.06,Rx3,0.0351167,
VL,0.6,1,0.06,Rx3,0.00422733,
VL,0.6,1,0.06,Rx3,0.0791575,
VL,0.6,1,0.06,Rx3,0.0159546,
VL,0.6,1,0.06,Rx3,0.00338671,
VL,0.6,1,0.06,Rx3,0.00953791,
VL,0.6,1,0.06,Rx3,0.0670682,
VL,0.6,1,0.06,Rx3,0.00918078,
VL,0.6,1,0.06,Rx3,0.00174152,
VL,0.6,1,0.06,Rx3,0.0072623,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0196927,
VL,0.6,1,0.06,Rx3,0.0116201,
VL,0.6,1,0.06,Rx3,0.0199681,
VL,0.6,1,0.06,Rx3,0.00206228,
VL,0.6,1,0.06,Rx3,0.0222621,
VL,0.6,1,0.06,Rx3,0.00203785,
VL,0.6,1,0.06,Rx3,0.0195565,
VL,0.6,1,0.06,Rx3,0.00878604,
VL,0.6,1,0.06,Rx3,0.00644599,
VL,0.6,1,0.06,Rx3,0.00236361,
VL,0.6,1,0.06,Rx3,0.0355533,
VL,0.6,1,0.06,Rx3,0.0085165,
VL,0.6,1,0.06,Rx3,0.00298109,
VL,0.6,1,0.06,Rx3,0.00103102,
VL,0.6,1,0.06,Rx3,0.0011236,
VL,0.6,1,0.06,Rx3,0.0025188,
VL,0.6,1,0.06,Rx3,0.00381475,
VL,0.6,1,0.06,Rx3,0.0268065,
VL,0.6,1,0.06,Rx3,0.00982917,
VL,0.6,1,0.06,Rx3,0.00995342,
VL,0.6,1,0.06,Rx3,0.000316729,
VL,0.6,1,0.06,Rx3,0.0137421,
VL,0.6,1,0.06,Rx3,0.0227579,
VL,0.6,1,0.06,Rx3,0.112969,
VL,0.6,1,0.06,Rx3,5.89507e-05,
VL,0.6,1,0.06,Rx3,0.0125397,
VL,0.6,1,0.06,Rx3,0.00190194,
VL,0.6,1,0.06,Rx3,0.00194582,
VL,0.6,1,0.06,Rx3,0.00236805,
VL,0.6,1,0.06,Rx3,0.00201436,
VL,0.6,1,0.06,Rx3,0.0162168,
VL,0.6,1,0.06,Rx3,0.00322722,
VL,0.6,1,0.06,Rx3,0.000687463,
VL,0.6,1,0.06,Rx3,0.00761282,
VL,0.6,1,0.06,Rx3,0.00240585,
VL,0.6,1,0.06,Rx3,0.0270734,
VL,0.6,1,0.06,Rx3,0.0136474,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.00290047,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,0.0091715,
VL,0.6,1,0.06,Rx3,0.00160726,
VL,0.6,1,0.06,Rx3,0.00472181,
VL,0.6,1,0.06,Rx3,0.00752931,
VL,0.6,1,0.06,Rx3,0.00182867,
VL,0.6,1,0.06,Rx3,0.00453891,
VL,0.6,1,0.06,Rx3,0.0220261,
VL,0.6,1,0.06,Rx3,0.00562569,
VL,0.6,1,0.06,Rx3,0.0361895,
VL,0.6,1,0.06,Rx3,0.00729796,
VL,0.6,1,0.06,Rx3,0.0114688,
VL,0.6,1,0.06,Rx3,0.030416,
VL,0.6,1,0.06,Rx3,0.00212595,
VL,0.6,1,0.06,Rx3,0.0300466,
VL,0.6,1,0.06,Rx3,0.00862585,
VL,0.6,1,0.06,Rx3,0.00637823,
VL,0.6,1,0.06,Rx3,0.0157668,
VL,0.6,1,0.06,Rx3,0.000535368,
VL,0.6,1,0.06,Rx3,0.00168604,
VL,0.6,1,0.06,Rx3,0.0102599,
VL,0.6,1,0.06,Rx3,0.0015899,
VL,0.6,1,0.06,Rx3,0.03776,
VL,0.6,1,0.06,Rx3,0.00477533,
VL,0.6,1,0.06,Rx3,0.0106966,
VL,0.6,1,0.06,Rx3,0.00317472,
VL,0.6,1,0.06,Rx3,0.043579,
VL,0.6,1,0.06,Rx3,0,
VL,0.6,1,0.06,Rx3,8.30512e-05,
VL,0.6,1,0.06,Rx3,0.0168812,
VL,0.6,1,0.06,Rx3,0.023053,
VL,0.6,1,0.06,Rx3,0.0235572,
VL,0.6,1,0.06,Rx3,0.0101837,
VL,0.6,1,0.06,Rx3,0.00163253,
VL,0.6,1,0.06,Rx3,0.000921613,
VL,0.6,1,0.06,Rx3,0.00073224,
VL,0.6,1,0.06,Rx3,0.0132697,
VL,0.6,1,0.06,Rx3,0.0185531,
VL,0.6,1,0.06,Rx3,0.000243985,
VL,0.6,1,0.06,Rx3,0.000276742,
VL,0.6,1,0.06,Rx3,0.00174333,
VL,0.6,1,0.06,Rx3,0.0101574,
VL,0.6,1,0.06,Rx3,0.000205409,
VL,0.6,1,0.06,Rx3,0.00185335,
VL,0.6,1,0.06,Rx3,0.0557428,
VL,0.6,1,0.06,Rx3,0.00695403,
VL,0.6,1,0.06,Rx3,0.0115275,
VL,0.6,1,0.06,Rx3,0.0110431,
VL,0.6,1,0.06,Rx3,0.00889389,
